"id","marca","modelo","año","moderno","cilindrada","estilo","combustible","transmisión","estado","kilometraje","puertas","pago impuesto","negociable","recibe vehículo","fecha ingreso","veces visto","comentarios","tiene imagen","precio"
"15319898","Kia","SORENTO","2017","Moderno","2,400 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","<20K","4","SI","SI","NO","07 de Julio del 2020","735","No recibo.Poco kilometraje.Siete Pasajeros.Versión super full.Como nuevo","Si","16950000"
"10030081","Ford","MUSTANG  ECOBOOST","2016","Moderno","2,300 cc","Sedán","Gasolina","Manual","Excelente","20K-50K","3","SI","NO","NO","27 de Julio del 2020","2480","ESTA COMO NUEVO.  FINANCIAMIENTO PROPIO DEL CINCUENTA PORCIENTO SIN MUCHO TRAMITE","Si","16950000"
"7338857","Toyota","RAV4","2018","Moderno","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","SI","NO","12 de Agosto del 2020","457","No Renta Car,nacional,4x4,motor 2.0,30000 km,Cámara,Sensores de Parqueo,Halogenos,Llantas Michelin.C","Si","16950000"
"8997310","Mitsubishi","L200","2017","Moderno","2,500 cc","Pickup 4x4","Diesel","Automática/Dual","Excelente","50K-100K","4","SI","NO","SI","16 de Junio del 2020","4610","Impecable FB: Z MOTORS. Contáctenos x WhatsApp.","Si","16999000"
"63881083","Toyota","RAV4","2019","Como Nuevo","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","SI","NO","26 de Julio del 2020","1393","Se vende en muy buen estado","No","16999000"
"9278896","Mitsubishi","MONTERO SPORT","2017","Moderno","2,500 cc","Todo Terreno 4x2","Diesel","Automática/Dual","Excelente","20K-50K","4","SI","NO","SI","31 de Julio del 2020","929","SIETE PASAJEROS, TURBODIESEL Impecable FB: Z MOTORS. Contáctenos x WhatsApp.","Si","16999950"
"76602587","Hyundai","COUNTY","2008","Regular","3,900 cc","Microbús/Minivan","Diesel","Manual","Excelente","50K-100K","2","SI","SI","SI","11 de Mayo del 2016","24185","Buseta para inscriir,treinta y seis pasajeros, ideal para transporte de niños.Para inscribir.","Si","17000000"
"37554220","Mercedes","Benz ML250","2013","Moderno","2,200 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","50K-100K","5","SI","SI","NO","10 de Marzo del 2020","3716","muy cuidado exelente mantenimiento de los pocos con sunroof","Si","17000000"
"3817606","Mercedes","Benz ML250 CDI","2013","Moderno","2,200 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","100K-200K","4","SI","NO","NO","09 de Junio del 2020","2009","COMPRADO Y RECORD DE AGENCIA.","Si","17000000"
"47024248","Audi","Q7","2012","Moderno","3,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","SI","05 de Agosto del 2020","212","Mantenimiento de agencia. Se recibe auto de menor valor.","Si","16950000"
"7529608","Toyota","HILUX SRV","2016","Moderno","3,000 cc","Pickup 4x4","Diesel","Automática/Dual","Excelente","200K-500K","4","SI","NO","SI","07 de Agosto del 2020","497","RECORD DE AGENCIA,RECIBO FINANCIO GARANTIA POR ESCRITO LLAME Y NEGOCIAMOS..","Si","16950000"
"62354358","Toyota","RAV4","2019","Como Nuevo","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","<20K","4","SI","SI","NO","28 de Julio del 2020","654","Carro en perfectas condiciones.","Si","16990000"
"89553452","Toyota","RAV4","2019","Como Nuevo","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","<20K","4","SI","SI","NO","29 de Julio del 2020","119","Se encuentra como nuevo. Se vende por falta de uso","No","16990000"
"5426978","Mercedes","Benz CLA200","2014","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","SI","NO","21 de Junio del 2020","1463","EXCELENTE ESTADO. POCO KILOMETRAJE. CUERO ALCÁNTARA. PRECIO EN DÓLARES.","Si","16996415"
"40424055","Kia","SORENTO","2018","Moderno","2,300 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","SI","NO","07 de Setiembre del 2019","5630","PerfectoEstado-LlantasNuevas-","Si","17000000"
"9971201","Hyundai","COUNTY","2009","Regular","3,900 cc","Microbús/Minivan","Diesel","Manual","Excelente","50K-100K","3","SI","SI","SI","20 de Mayo del 2020","980","Esta como nuevo! Financiamos propio! llamenos... Precio negociable","Si","17000000"
"92204053","Mazda","CX5","2018","Moderno","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","20K-50K","5","SI","SI","NO","18 de Junio del 2020","1876","Perfecto estado, muy poco kilometraje, record de agencia, termine de estrenar.","Si","17000000"
"25632867","Peugeot","3008","2018","Moderno","1,600 cc","Station Wagon","Gasolina","Automática/Dual","Excelente","<20K","5","SI","NO","NO","30 de Junio del 2020","1859","Versión de Lujo GT","Si","17000000"
"66828558","Volvo","S60","2017","Moderno","2,000 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","SI","NO","08 de Julio del 2020","1002","En excelente estado con record de agencia. Va con revision de agencia al dia.","Si","17000000"
"22840362","Dodge/RAM","RAM 1500 LARAMIE","2012","Moderno","5,700 cc","Pickup 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","SI","SI","12 de Julio del 2020","1959","Super full extras impecable poco uso un solo dueño","Si","17000000"
"65629278","Audi","A5","2015","Moderno","2,000 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","18 de Junio del 2020","1311","Hermoso carro ganga!! Lujoso","Si","17000000"
"22293945","Fiat","DUCATO","2017","Moderno","2,300 cc","Pánel","Diesel","Manual","Excelente","<20K","5","SI","NO","NO","23 de Junio del 2020","926","se saco de agencia hace dos años por eso el bajo kilometraje poco uso dentro del GAM","Si","17000000"
"60531597","Isuzu","DMAX LS","2018","Moderno","2,500 cc","Pickup 4x4","Diesel","Manual","Excelente","20K-50K","4","SI","SI","NO","30 de Junio del 2020","583","Incluye traspaso","Si","17000000"
"35652870","Nissan","XTRAIL","2017","Moderno","2,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno","20K-50K","5","SI","SI","NO","06 de Julio del 2020","365","Solo un dueño y Record de Agencia","Si","17000000"
"16387122","Mercedes","Benz C180","2015","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","SI","SI","06 de Julio del 2020","1034","Impecable, como nuevo,aros 19, full extras","Si","17000000"
"78301928","Toyota","HILUX","2014","Moderno","3,000 cc","Pickup 4x4","Diesel","Automática/Dual","Excelente","200K-500K","4","SI","SI","NO","07 de Julio del 2020","639","Excelente estado!","Si","17000000"
"10783413","Toyota","TACOMA","2006","Regular","4,000 cc","Pickup 4x4","Gasolina","Manual","Bueno","200K-500K","2","SI","SI","NO","13 de Julio del 2020","890","","Si","17000000"
"16803324","Peugeot","3008","2017","Moderno","1,600 cc","Todo Terreno 4x2","Gasolina","Manual","Excelente","20K-50K","5","SI","NO","NO","13 de Julio del 2020","371","Garantía Veinsa tres años más.Carplay Android Auto Grip Control recubrimiento cerámico","Si","17000000"
"18401117","Land","Rover RANGE ROVER EVOQUE","2012","Moderno","2,200 cc","Todo Terreno 4x4","Diesel","Manual","Excelente","50K-100K","3","SI","SI","NO","15 de Julio del 2020","764","Llantas Pirelli recién compradas","Si","17000000"
"71408334","Audi","Q7","2011","Moderno","3,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno","100K-200K","5","SI","SI","NO","16 de Julio del 2020","268","Full extras-Comprado de agencia-Mantenimiento de agencia-como nuevo","Si","17000000"
"78861282","Toyota","HILUX SRV","2013","Moderno","3,000 cc","Pickup 4x4","Diesel","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","21 de Julio del 2020","406","VERSION FULL EXTRAS AC CLIMATIZADO CAMARA REVERSA ORIGINAL PANTALLA ORIGINAL ASIENTOS DE CUERO","Si","17000000"
"83149734","Nissan","XTRAIL","2017","Moderno","2,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","20K-50K","5","SI","SI","NO","23 de Julio del 2020","331","Excelente estado con muy poco km.","Si","17000000"
"76103497","Toyota","LAND CRUISER PRADO TX","2011","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","50K-100K","5","SI","SI","SI","28 de Julio del 2020","1424","Record de agencia. Exc estado. Se recibe Prado VX","Si","17000000"
"2077497","Dodge/RAM","RAM 1500","2012","Moderno","5,700 cc","Pickup 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","SI","SI","07 de Agosto del 2020","552","PREVIA CITA www.antichautomotive","Si","17000000"
"18105615","Toyota","HILUX","2018","Moderno","2,500 cc","Pickup 4x4","Diesel","Manual","Excelente","100K-200K","4","SI","SI","SI","08 de Agosto del 2020","1381","Excelente estado - Financiamiento disponible - Muy Económico.-","Si","17000000"
"71811703","Mitsubishi","MONTERO SPORT","2017","Moderno","2,500 cc","Todo Terreno 4x2","Diesel","Manual","Excelente","50K-100K","5","SI","SI","SI","11 de Agosto del 2020","806","RECIBO MENOR VALOR","Si","17000000"
"69170807","BMW","X6","2009","Regular","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Muy Bueno","100K-200K","4","SI","NO","NO","03 de Julio del 2020","1014","","Si","17050000"
"29985811","Toyota","LAND CRUISER PRADO","2010","Regular","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","29 de Julio del 2020","283","Excelente Mantenimiento Carro De Cochera","Si","17000000"
"79509818","Hyundai","SANTA FE GL","2018","Moderno","2,400 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","20K-50K","5","SI","SI","NO","03 de Agosto del 2020","117","","No","17000000"
"64979114","Isuzu","FRR","2000","Viejo","8,400 cc","Camión 8.0-9.5 ton.","Diesel","Manual","Excelente","100K-200K","2","SI","SI","NO","06 de Agosto del 2020","159","Camión en excelente estado. Único dueño. Kilometraje sin alteraciones","Si","17000000"
"15753894","Mitsubishi","L200","2016","Moderno","2,500 cc","Pickup 4x4","Diesel","Manual","Muy Bueno","50K-100K","4","SI","SI","NO","11 de Agosto del 2020","75","Muchas extras aros veinte originales lona racks snorkel recibo","Si","17000000"
"67698680","Toyota","FORTUNER SRV","2013","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","50K-100K","4","SI","SI","NO","11 de Agosto del 2020","123","Perfecto estado bajo Kilometraje","Si","17000000"
"65337375","Nissan","QASHQAI","2019","Como Nuevo","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","<20K","4","SI","SI","NO","12 de Agosto del 2020","84","Mantenimiento de agencia - Pantalla - RTV veinte veintidos","Si","17000000"
"52470191","Hyundai","TUCSON","2019","Como Nuevo","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","<20K","4","SI","SI","NO","12 de Agosto del 2020","102","Mantenimiento de agencia - Pantalla - RTV veinte veintiuno","Si","17000000"
"7694089","Audi","Q7","2013","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","100K-200K","5","SI","NO","NO","06 de Marzo del 2020","2783","Atendemos Whatsapp se puede ver con cita muy cuidado","Si","17070000"
"23075388","Peugeot","PARTNER","2008","Regular","1,900 cc","Todo Terreno 4x2","Diesel","Manual","Excelente","200K-500K","5","SI","SI","NO","26 de Julio del 2020","268","","No","2500000"
"71514486","Geo","TRACKER","1992","Viejo","1,600 cc","Todo Terreno 4x4","Gasolina","Manual","Excelente","100K-200K","3","SI","NO","NO","28 de Julio del 2020","360","Version americana Cabina metalica de fabrica Mataburros y Canasta llantas casi nuevas","Si","2500000"
"78459666","Chevrolet","SPARK","2009","Regular","1,000 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","28 de Julio del 2020","135","Recién pintado en excelentes condiciones","No","2500000"
"99111670","Chevrolet","SPARK","2009","Regular","1,000 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","28 de Julio del 2020","198","Recién pintado en excelentes condiciones","Si","2500000"
"30393572","Honda","CIVIC","2001","Regular","1,700 cc","Sedán","Gasolina","Manual","Muy Bueno","100K-200K","4","SI","SI","NO","28 de Julio del 2020","382","Version Japonés","Si","2500000"
"8002175","Toyota","COROLLA VE","2000","Viejo","1,800 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","SI","28 de Julio del 2020","345","PRECIOSO, FULL EXTRAS, AROS, LLANTAS NUEVAS, FULL ELECTRICO, FULL MANTENIMIENTO, PUEDO RECIBIR!!!","Si","2500000"
"22995599","Toyota","4RUNNER","1993","Viejo","3,000 cc","Todo Terreno 4x4","Gasolina","Manual","Muy Bueno","100K-200K","4","SI","SI","NO","31 de Julio del 2020","479","BATERIA NUEVA LLANTAS NUEVAS.","Si","2500000"
"99082154","Mazda","323","2003","Regular","1,500 cc","Sedán","Gasolina","Manual","Muy Bueno","200K-500K","5","SI","SI","NO","31 de Julio del 2020","121","ALFOMBRAS NUEVAS RESIEN PINTADO","No","2500000"
"70503229","Geo","TRACKER","1996","Viejo","1,600 cc","Todo Terreno 4x4","Gasolina","Manual","Muy Bueno","100K-200K","5","SI","NO","SI","04 de Agosto del 2020","245","Overhall reciente y llantas nuevas","Si","2500000"
"34892395","Dodge/RAM","RAIDER","1989","Viejo","2,600 cc","Todo Terreno 4x4","Diesel","Manual","Excelente","200K-500K","3","SI","SI","NO","05 de Agosto del 2020","364","San Carlos","Si","2500000"
"84786260","Honda","CIVIC EX","2003","Regular","1,700 cc","Sedán","Gasolina","Automática/Dual","Bueno","100K-200K","2","SI","SI","NO","05 de Agosto del 2020","393","","Si","2500000"
"20897379","Geely","LC GL","2012","Moderno","1,300 cc","Hatchback","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","05 de Agosto del 2020","97","Se encuentra en muy buen estado tiene poco kilometraje y ha estado muy bien cuidado","No","2500000"
"75400163","Toyota","HILUX","2015","Moderno","3,000 cc","Pickup 4x4","Diesel","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","07 de Agosto del 2020","1010","","Si","17100000"
"5346367","Audi","Q5","2016","Moderno","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","NO","NO","22 de Julio del 2020","335","SUV","Si","17079900"
"3554870","Audi","A7","2012","Moderno","3,000 cc","Sedán","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","06 de Agosto del 2020","204","SEDAN","Si","17079900"
"3119137","Audi","Q5","2014","Moderno","3,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","06 de Agosto del 2020","133","SUV","Si","17079900"
"8117362","Nissan","PATHFINDER","2015","Moderno","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","11 de Agosto del 2020","59","TODO TERRENO","Si","17079900"
"5747122","Nissan","PATHFINDER","2015","Moderno","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","11 de Agosto del 2020","59","TODO TERRENO","Si","17079900"
"6174542","Nissan","PATHFINDER","2015","Moderno","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","11 de Agosto del 2020","52","TODO TERRENO","Si","17079900"
"9346345","Nissan","PATHFINDER","2015","Moderno","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","11 de Agosto del 2020","62","TODO TERRENO","Si","17079900"
"8833918","Nissan","PATHFINDER","2015","Moderno","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","11 de Agosto del 2020","60","TODO TERRENO","Si","17079900"
"9327261","Toyota","PRADO TXL","2012","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","200K-500K","4","SI","SI","SI","25 de Julio del 2020","512","recibo y financio un solo dueño impecable cuero  y hielera VERSIÓN TXL","Si","17080500"
"1761727","Land","Rover DISCOVERY 4 S TDV6","2011","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Muy Bueno","100K-200K","4","SI","SI","SI","17 de Marzo del 2020","3096","ALFOMBRAS DE HULE-POLARIZADO DE SEGURIDAD-RECORD DE MANTENIMIENTO-MUY BUEN ESTADO-www.TurnKeyCR.","Si","17081470"
"4317625","Toyota","SEQUOIA PLATINUM","2011","Moderno","5,700 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","21 de Julio del 2020","731","Se vende al tipo de cambio del BAC y no de crautos.","Si","17128500"
"5261948","Land","Rover DISCOVERY 4 SE","2012","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","50K-100K","4","SI","NO","SI","05 de Febrero del 2020","3791","Ganga, ganga, menos kilometro recorridos... llamame o me escribe, nunca ha chocado","Si","17139000"
"8214044","Mercedes","Benz SL500","2005","Regular","5,000 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","2","SI","NO","SI","04 de Junio del 2020","2417","Convertible, techo duro, impecable, suspensión ajustable, recibo, financio","Si","17139000"
"6072425","Toyota","HILUX","2018","Moderno","2,400 cc","Pickup 4x4","Diesel","Manual","Excelente","50K-100K","4","SI","NO","NO","13 de Agosto del 2020","120","PERFECTO ESTADO, MANTENIMIENTO AL DIA, SE RECIBE, SE FINANCIA, EXCELENTE PRECIO...!!","Si","17139000"
"94935301","Toyota","PRADO","2012","Moderno","3,000 cc","Todo Terreno 4x4","Diesel","Manual","Excelente","100K-200K","4","SI","NO","SI","01 de Julio del 2020","1746","Excelente estado recibo pick","Si","17200000"
"9991259","Nissan","FRONTIER NP300 SE","2018","Moderno","2,500 cc","Pickup 4x4","Diesel","Manual","Excelente","20K-50K","4","SI","SI","NO","03 de Agosto del 2020","1456","UNICO DUEÑO,USO CIUDAD,4X4,CAJA 6,MOTOR 2500.POCO KM,GARANTIA DE AGENCIA.VEALO Y NEGOCIAMOS.","Si","17285000"
"6812581","Toyota","HILUX","2018","Moderno","2,400 cc","Pickup 4x4","Diesel","Manual","Excelente","50K-100K","5","SI","SI","SI","27 de Julio del 2020","1369","POCOS KMS. IMPECABLE. PRECIO DE GANGA. MOTOR NUEVA GENERACIÓN. VERSIÓN PURDY. EXC FINANCIAMIENTO.","Si","17150000"
"36397042","Toyota","HILUX","2014","Moderno","3,000 cc","Pickup 4x4","Diesel","Automática/Dual","Excelente","50K-100K","4","SI","NO","NO","30 de Junio del 2020","1050","FULL EXTRAS CON DUPLICACIÓN SEPARADA - CHANCHA - LLANTAS NUEVAS TODO TERRENO","Si","17197000"
"52293918","Mitsubishi","MONTERO SPORT","2017","Moderno","2,000 cc","Todo Terreno 4x2","Diesel","Automática/Dual","Excelente","50K-100K","5","SI","SI","NO","23 de Junio del 2020","432","Un solo dueño en el país llantas nuevas siete pasajeros","No","17200000"
"31757105","Mitsubishi","MONTERO SPORT","2017","Moderno","2,400 cc","Todo Terreno 4x2","Diesel","Manual","Excelente","50K-100K","5","SI","SI","NO","30 de Junio del 2020","615","","Si","17200000"
"45986660","Toyota","RAV4","2019","Como Nuevo","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","20K-50K","5","SI","SI","NO","10 de Julio del 2020","623","Como nuevo. No recibo. Efectivo o traspaso de deuda. Único dueño. Record agencia.","Si","17200000"
